PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,FamilySize,IsAlone,AgeGroup,FareGroup,Deck,processed_at
862,0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,Unknown,S,Mr,2,0,Adult,Medium,U,2025-11-11 17:39:35
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,S,Mrs,1,1,Middle,High,D,2025-11-11 17:39:35
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,28.0,8,2,CA. 2343,69.55,Unknown,S,Miss,11,0,Adult,Very High,U,2025-11-11 17:39:35
865,0,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
866,1,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,Unknown,S,Mrs,1,1,Middle,Medium,U,2025-11-11 17:39:35
867,1,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,Unknown,C,Miss,2,0,Adult,Medium,U,2025-11-11 17:39:35
868,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,A24,S,Mr,1,1,Adult,Very High,A,2025-11-11 17:39:35
869,0,3,"van Melkebeke, Mr. Philemon",male,28.0,0,0,345777,9.5,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
870,1,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,Unknown,S,Master,3,0,Child,Medium,U,2025-11-11 17:39:35
871,0,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,D35,S,Mrs,3,0,Middle,Very High,D,2025-11-11 17:39:35
873,0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,B51 B53 B55,S,Mr,1,1,Adult,Low,B,2025-11-11 17:39:35
874,0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,Unknown,C,Mrs,2,0,Adult,High,U,2025-11-11 17:39:35
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,Unknown,C,Miss,1,1,Teen,Low,U,2025-11-11 17:39:35
877,0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
878,0,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
879,0,3,"Laleff, Mr. Kristo",male,28.0,0,0,349217,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C50,C,Mrs,2,0,Middle,Very High,C,2025-11-11 17:39:35
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,Unknown,S,Mrs,2,0,Adult,High,U,2025-11-11 17:39:35
882,0,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,Unknown,S,Miss,1,1,Adult,Medium,U,2025-11-11 17:39:35
884,0,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
885,0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,Unknown,Q,Mrs,6,0,Middle,High,U,2025-11-11 17:39:35
887,0,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,Unknown,S,Officer,1,1,Adult,Medium,U,2025-11-11 17:39:35
888,1,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,B42,S,Miss,1,1,Adult,High,B,2025-11-11 17:39:35
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,28.0,1,2,W./C. 6607,23.45,Unknown,S,Miss,4,0,Adult,High,U,2025-11-11 17:39:35
890,1,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C148,C,Mr,1,1,Adult,High,C,2025-11-11 17:39:35
891,0,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
